,Unnamed: 0,sql_id,nl_query,sql,GT_sql,tianyi,record_id_x,tianyi_code,zhengn,record_id_y,zhengn_code
201,201,763,"Find the names of customers whose name contains ""Diana"".","SELECT Customers.Customer_ID FROM Customers WHERE Customers.Customer_Details LIKE ""% Diana %""","SELECT customer_details FROM customers WHERE customer_details LIKE ""%Diana%""",tianyi,bce20d43-e09d-4093-b5c1-319de3320dfd,"D1c, BL1, A1b",zhengning,0ab63d38-9fa8-4244-8c87-13f463a68fc8,"A1b, BL1"
202,202,1364,What is the student capacity and type of gender for the dorm whose name as the phrase Donor in it?,"SELECT Dorm.student_capacity, Dorm.gender FROM Dorm JOIN Student ON Student.StuID = Dorm.dormid WHERE Dorm.dorm_name LIKE ""% Donor %""","SELECT student_capacity ,  gender FROM dorm WHERE dorm_name LIKE '%Donor%'",tianyi,54f987e0-d7e6-4e02-ae64-c62573b9c4f0,"BL1, CE2",zhengning,3e943f90-80fc-4cf2-a8b8-e0581e4bbfe9,"BL1, E1"
203,203,736,Find the number of universities that have over a 20000 enrollment size for each affiliation type.,"SELECT COUNT(*), university.Affiliation FROM university GROUP BY university.Affiliation HAVING SUM(university.Enrollment) > 20000","SELECT count(*) ,  affiliation FROM university WHERE enrollment  >  20000 GROUP BY affiliation",tianyi,668d0ee5-9f69-4bbf-b3a5-6dc50be7bc62,"F4, O2, D1c, CE2",zhengning,cc4a05f3-dab7-45ac-b58b-719761540bcd,E1
204,204,799,Show invoice dates and order id and details for all invoices.,"SELECT Invoices.invoice_date, Invoices.order_id FROM Invoices","SELECT T1.invoice_date ,  T1.order_id ,  T2.order_details FROM Invoices AS T1 JOIN Orders AS T2 ON T1.order_id  =  T2.order_id",tianyi,6c0cfd7a-6f91-436d-9972-c7b1686c3eaa,"F4, BL3, O2, CE2",zhengning,010c0a84-72e5-4ff3-b0c9-13541767ad7c,"CE2, BL3"
205,205,1131,What are the low and high estimates of film markets?,"SELECT MIN(film_market_estimation.Low_Estimate), MIN(film_market_estimation.High_Estimate) FROM film_market_estimation","SELECT Low_Estimate ,  High_Estimate FROM film_market_estimation",tianyi,6ea64bda-130f-4f29-bed9-9c84ca383c0f,"CE2, L4, BL3",zhengning,7dfb6bd7-c7b1-4593-bb36-11579b1015a9,"CE2, L4, BL3"
206,206,1347,What are the total purchases for members rated at level 6?,SELECT SUM(purchase.Total_pounds) FROM purchase JOIN member ON purchase.Member_ID = member.Member_ID WHERE member.Level = 6,SELECT count(*) FROM purchase AS T1 JOIN member AS T2 ON T1.member_id  =  T2.member_id WHERE T2.level  =  6,tianyi,11fe58e6-9e02-4c8d-bab8-d84ee36ae519,,zhengning,381ef8d6-826a-48dc-b434-a7fc237e4104,
207,207,459,What type of game is Call of Destiny?,"SELECT Video_Games.GType FROM Video_Games WHERE Video_Games.GName = ""Call Destiny""","SELECT gtype FROM Video_games WHERE gname  =  ""Call of Destiny""",tianyi,882e66e3-bde0-4929-afe6-09eb6de50f6f,"D1c, L4",zhengning,16d05db0-5753-4cc7-926c-bd412739610d,"D1c, L4"
208,208,633,Which head's name has the substring 'Ha'? List the id and name.,"SELECT head.head_ID, head.name FROM head WHERE head.name LIKE ""% Ha %""","SELECT head_id ,  name FROM head WHERE name LIKE '%Ha%'",tianyi,f14cc9ee-ba3f-4d65-8022-3fda5c5a3925,,zhengning,269f774f-1ebe-4249-943d-d043ce12ac7b,"D1c, D1"
209,209,902,Return the top 3 greatest support rates.,"SELECT ""candidate"" FROM candidate ORDER BY candidate.Support_rate DESC LIMIT 3",SELECT support_rate FROM candidate ORDER BY support_rate DESC LIMIT 3,tianyi,26cb27e5-1ab9-465a-8de9-f55aeb0fb61f,"D1c, BL1",zhengning,1c05df02-3717-4247-bde0-a5d619cbe60f,"BL1, D1"
210,210,621,"What is the air date of TV series with Episode ""A Love of a Lifetime""?","SELECT TV_series.Air_Date FROM TV_series WHERE TV_series.Episode = ""A Love of A Lifetime""","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tianyi,e9ad191c-7bc7-4573-b5b4-c33abe899fde,"BL1, D1a",zhengning,d7fd49ee-c9ce-4512-b40b-06a5ee003aab,"BL1, D1a"
211,211,696,Please show the employee last names that serves no more than 20 customers.,SELECT Employee.LastName FROM Employee GROUP BY Employee.LastName HAVING COUNT(*) > 20,SELECT T1.LastName FROM CUSTOMER AS T1 JOIN EMPLOYEE AS T2 ON T1.SupportRepId  =  T2.EmployeeId GROUP BY T1.SupportRepId HAVING COUNT(*)  <=  20,tianyi,cdcfb3bb-1a22-4c01-8698-ddd41847e91f,"CE2, F1, D1a, BN1, CL1",zhengning,5c5369a3-9ec4-47bb-a0bf-2deb582bc35a,"CE2, F1, D1a"
212,212,191,What is the total number of customers across banks?,SELECT COUNT(*) FROM bank,SELECT sum(no_of_customers) FROM bank,tianyi,cbb0c86a-0ecc-4cb1-8006-32904b890309,"F1, BN1, L4, CL1, CE2",zhengning,878cf390-d4f3-4028-9926-7cd5457f351b,"CE2, L4, F1"
213,213,4,How many acting statuses are there?,SELECT COUNT(*) FROM management,SELECT count(DISTINCT temporary_acting) FROM management,tianyi,524ae1c2-3bb4-47ae-9d04-02d4eecb85bd,"A1b, L4, Q1",zhengning,ca90d37f-c877-450e-bc27-a20a52161022,
214,214,37,How many kinds of enzymes are there?,SELECT COUNT(DISTINCT medicine_enzyme_interaction.interaction_type) FROM medicine_enzyme_interaction,SELECT count(*) FROM enzyme,tianyi,7b130d7c-dd70-41e3-92fe-c98e77a7bcc2,"CL1, A1b",zhengning,aead8851-9329-4e73-b7b8-462b4b8c28a4,"CL1, K2, A2a"
215,215,41,What is the maximum Online Mendelian Inheritance in Man (OMIM) value of the enzymes?,SELECT MAX(enzyme.OMIM) FROM enzyme WHERE enzyme.Chromosome = OMIM,SELECT max(OMIM) FROM enzyme,tianyi,aab558d7-60c3-418c-98fa-49e89cbff111,F3,zhengning,78659bf0-d9fc-4a72-9d93-2343be99f879,"F3, CL1"
216,216,123,What are all role codes?,SELECT Employees.role_code FROM Employees,SELECT role_code FROM ROLES;,tianyi,e907f64c-13cc-4517-aabe-f701738b4234,CL1,zhengning,c941d7a9-e991-44f5-99ca-5f76f1a5b03a,"CL1, BL1"
217,217,190,How many customers are there?,SELECT COUNT(*) FROM customer,SELECT sum(no_of_customers) FROM bank,tianyi,7042baf6-8312-4dc2-98fb-1d96dc4b45d8,"L4, CL1",zhengning,81d41027-9dbe-467e-80d3-a505faa0e960,"CL1, L4, L5"
218,218,209,What are the names of the different banks that have provided loans?,SELECT DISTINCT customer.cust_name FROM bank JOIN loan ON bank.branch_ID = loan.cust_ID JOIN customer ON bank.branch_ID = customer.branch_ID,SELECT DISTINCT T1.bname FROM bank AS T1 JOIN loan AS T2 ON T1.branch_id  =  T2.branch_id,tianyi,aee1d4ca-f3b4-46df-9e49-a7088d0ac70c,"BL1, E1, BE5",zhengning,7ab28cd4-53e5-4c3e-945b-b32a736f36e2,"CL1, BL1, E1, BE5"
219,219,230,What are the positions of players whose average number of points scored by that position is larger than 20?,SELECT player.Position FROM player GROUP BY player.Position HAVING AVG(player.Points) > 20,SELECT POSITION FROM player GROUP BY name HAVING avg(Points)  >=  20,tianyi,416b6e0e-00a2-4bb9-9cf7-a3d2e56c411b,"F1, BN1",zhengning,491fed20-e4f0-44ef-aa25-38e7bc908d98,"CF5, F1"
220,220,232,What are the types of competition that have most 5 competitions for that type?,SELECT competition.Competition_type FROM competition GROUP BY competition.Competition_type HAVING COUNT(*) > 5 ORDER BY COUNT(*) DESC LIMIT 5,SELECT Competition_type FROM competition GROUP BY Competition_type HAVING COUNT(*)  <=  5,tianyi,13fda040-8f8b-4b2f-a6dd-122b96d48bc1,O3,zhengning,01f8953d-f472-49e8-9800-853d667fe9f6,BL1
221,221,237,Find the names of all English songs.,"SELECT song.song_name FROM song WHERE song.languages = ""English""","SELECT song_name FROM song WHERE languages  =  ""english""",tianyi,49565bc7-047e-4387-bb64-9daa4e98cccf,D1a,zhengning,70e7218d-2b29-48cf-970c-156955f39352,D1a
222,222,277,What are the first names of all the students?,SELECT Student.Fname FROM Student,SELECT DISTINCT fname FROM student,tianyi,f04e4aa9-6a52-4abd-8ae6-77a39844ce4e,A1b,zhengning,4cece575-775a-44fb-a489-0086f0692df2,"F3, A2a"
223,223,295,What is the complete description of the researcher role.,"SELECT SUM(Staff_Roles.role_description) FROM Staff_Roles WHERE Staff_Roles.role_code = ""researcher""",SELECT role_description FROM Staff_Roles WHERE role_code  =  'researcher',tianyi,d7be4bbf-bd02-4242-8062-9aacc32fcbe5,L4,zhengning,e255a008-28dd-465c-9f92-fc954a6eda0a,"L5, D1"
224,224,303,What are the descriptions of all the project outcomes?,SELECT Research_Outcomes.outcome_description FROM Research_Outcomes,SELECT T1.outcome_description FROM Research_outcomes AS T1 JOIN Project_outcomes AS T2 ON T1.outcome_code  =  T2.outcome_code,tianyi,860eb247-3447-4082-a63b-33ffd0b447d9,CE2,zhengning,18cd6d13-a0ec-4a34-8d01-2987fdf09ced,"D1c, CE2"
225,225,306,How many females are in the network?,"SELECT COUNT(*) FROM Person WHERE Person.gender = ""VALUE""",SELECT count(*) FROM Person WHERE gender  =  'female',tianyi,6d5e4113-7b4c-460b-9eb9-5cf7832e3a2f,D1,zhengning,401100f6-b90b-4604-bdff-3bef887c54f0,"D1, BL3"
226,226,330,What are the names of courses with 1 credit?,SELECT Course.CName FROM Course WHERE Course.CID = 1,SELECT CName FROM COURSE WHERE Credits  =  1,tianyi,2d1e579b-b477-495f-81bb-062000d7ccba,BF4,zhengning,7a9c38ee-ef12-469a-80d7-17b75baa1242,"F4, BF4"
227,227,334,How many departments are in the division AS?,SELECT COUNT(DISTINCT Department.DName) FROM Department WHERE Department.Division = as,"SELECT count(*) FROM DEPARTMENT WHERE Division  =  ""AS""",tianyi,b829a391-c97d-4f56-8a52-5c49cc099620,"D1c, A2a",zhengning,a42de6a5-a1e0-474d-a9a4-826cfbe0526a,"L5, BL1, BN1, D1a"
228,228,346,"What are the first names of students, ordered by age from greatest to least?",SELECT Student.Fname FROM Student ORDER BY Student.Age,SELECT Fname FROM STUDENT ORDER BY Age DESC,tianyi,36702f45-5021-4d89-b918-cdbedd1590ea,K2,zhengning,3cb285f6-20ab-453e-b6fd-0d1d40c68735,K2
229,229,362,"How many students, on average, does each college have enrolled?","SELECT AVG(College.enr), College.cName FROM College GROUP BY College.cName",SELECT avg(enr) FROM College,tianyi,7c497dbc-aded-49c7-b672-5865b917c5f7,"N3, BL2",zhengning,f4536046-0649-49f0-93f7-b42d189d79a3,"BE5, BL2"
230,230,364,How many different colleges are there?,SELECT COUNT(DISTINCT College.cName) FROM College,SELECT count(*) FROM College,tianyi,44ab3c78-d9da-4b67-82cf-b3d6145419e6,A2a,zhengning,88e0106b-bed2-451a-9a26-216424f5df0a,"A1b, CE2"
231,231,373,What are the unique types of player positions in the tryout?,SELECT DISTINCT Tryout.pPos FROM Tryout,SELECT count(DISTINCT pPos) FROM tryout,tianyi,60e8db45-8c8f-458d-aaba-c262e9a7df91,L5,zhengning,262f11e3-a2af-460c-99fe-85ccedd5de06,"L5, A2a, D1a"
232,232,430,Find the number of distinct amenities.,SELECT COUNT(DISTINCT Dorm_amenity.amenity_name) FROM Dorm_amenity,SELECT count(*) FROM dorm_amenity,tianyi,2e875ba4-5280-4001-9696-eeb7e069dc42,A2a,zhengning,33340e35-e641-4a27-9d23-2c7b30ce66b9,"BL1, F3, KA1b, A2a"
233,233,431,How many diffrent dorm amenities are there?,SELECT COUNT(*) FROM Dorm,SELECT count(*) FROM dorm_amenity,tianyi,dc49bca6-da12-42aa-83da-2d07999826c3,CL1,zhengning,511d880f-5149-4695-9fef-887eafbf2808,CL1
234,234,437,How many dorms have amenities?,SELECT COUNT(*) FROM Dorm,SELECT count(DISTINCT dormid) FROM has_amenity,tianyi,5401f44a-bc67-44ce-a218-dea85d2bd698,"CL1, A1b",zhengning,49f9d216-cd4e-48b2-a517-1123cc78ea0f,"CL1, BL1, F3"
235,235,470,How many sports do we have?,SELECT COUNT(*) FROM SportsInfo,SELECT count(DISTINCT sportname) FROM Sportsinfo,tianyi,6612458c-9d1f-4281-afc5-f06108d7111c,A1b,zhengning,82a08171-12b0-4529-af6e-c62797392853,A1b
236,236,541,How many staff live in state Georgia?,"SELECT COUNT(*) FROM Staff JOIN Addresses ON Staff.staff_address_id = Addresses.address_id WHERE Addresses.state_province_county = ""Georgia""","SELECT count(*) FROM Addresses WHERE state_province_county = ""Georgia"";",tianyi,74eb9cc6-c467-4440-9d13-9286abc78a59,"BL3, BL1",zhengning,9bece96c-75ef-49a3-bd8a-cd21c17a3e89,"BL3, BL1"
237,237,544,What is the date of birth of every customer whose status code is 'Good Customer'?,"SELECT Customers.date_of_birth FROM Customers WHERE Customers.customer_status_code = ""Good customer""",SELECT date_of_birth FROM Customers WHERE customer_status_code  =  'Good Customer',tianyi,ba9f6402-3472-4726-8604-fe6e5286fbab,D1a,zhengning,e3c74eb1-2090-4079-8597-251892161b32,"BL1, L4, F4, D1a"
238,238,626,What are the ids of all tv channels that have more than 2 TV channels?,SELECT TV_series.Channel FROM TV_series GROUP BY TV_series.Channel HAVING COUNT(*) > 2,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,tianyi,a545ac24-9ab1-4b8e-83a0-dd2faeecf4de,"BL1, BN1, CL1",zhengning,03d045f0-6c76-4e32-8747-1ad8d8631bc6,"A1b, BN1, CL1"
239,239,632,"Which department has more than 1 head at a time? List the id, name and the number of heads.","SELECT department.Department_ID, department.Name, COUNT(*) FROM department JOIN management ON department.Department_ID = management.head_ID GROUP BY management.department_ID HAVING COUNT(*) > 1","SELECT T1.department_id ,  T1.name ,  count(*) FROM management AS T2 JOIN department AS T1 ON T1.department_id  =  T2.department_id GROUP BY T1.department_id HAVING count(*)  >  1",tianyi,fab818c5-feb0-48ab-9844-6c02463f90c0,BE5,zhengning,2a0188cf-b770-4d9d-88c8-656edfa74ce3,"L4, CL1, BE5"
240,240,637,"Which catalog publishers have substring ""Murray"" in their names?","SELECT Catalogs.catalog_publisher FROM Catalogs WHERE Catalogs.catalog_name LIKE ""% Murray %""","SELECT distinct(catalog_publisher) FROM catalogs WHERE catalog_publisher LIKE ""%Murray%""",tianyi,0390169e-84b0-48f9-8104-328ce0d89afa,"A1b, BF4, D1c",zhengning,e87306e6-16c7-4beb-847c-3c54293ed0db,"A1b, BL1"
241,241,650,Find the names of catalog entries with level number 8.,SELECT Catalogs.catalog_name FROM Catalogs JOIN Catalog_Contents ON Catalogs.catalog_id = Catalog_Contents.catalog_entry_id WHERE Catalog_Contents.catalog_level_number = 8,"SELECT t1.catalog_entry_name FROM Catalog_Contents AS t1 JOIN Catalog_Contents_Additional_Attributes AS t2 ON t1.catalog_entry_id  =  t2.catalog_entry_id WHERE t2.catalog_level_number  =  ""8""",tianyi,6b84a8c9-991d-4ccd-bd08-8330081825a5,"BE5, CE3",zhengning,9afed6a3-9fc4-4291-a4b6-01f02c442b42,E1
242,242,655,Which attribute definitions have attribute value 0? Give me the attribute name and attribute ID.,"SELECT Attribute_Definitions.attribute_name, Catalog_Contents_Additional_Attributes.attribute_id FROM Attribute_Definitions JOIN Catalog_Contents_Additional_Attributes ON Attribute_Definitions.attribute_id = Catalog_Contents_Additional_Attributes.attribute_id WHERE Catalog_Contents_Additional_Attributes.attribute_value = 0","SELECT t1.attribute_name ,  t1.attribute_id FROM Attribute_Definitions AS t1 JOIN Catalog_Contents_Additional_Attributes AS t2 ON t1.attribute_id  =  t2.attribute_id WHERE t2.attribute_value  =  0",tianyi,6ff07ba9-69e4-4d6e-b196-02bf2c82fff2,CL1,zhengning,e3085826-1fd8-465c-8421-30933c438bde,"CL1, BL3"
243,243,657,Which catalog contents has price above 700 dollars? Show their catalog entry names and capacities.,"SELECT Catalogs.catalog_name, Catalog_Contents.capacity FROM Catalogs JOIN Catalog_Contents ON Catalogs.catalog_id = Catalog_Contents.catalog_entry_id WHERE Catalog_Contents.price_in_dollars > 700","SELECT catalog_entry_name ,  capacity FROM Catalog_Contents WHERE price_in_dollars  >  700",tianyi,75b1b015-68e7-496a-9ccb-b641c72dc18d,BL1,zhengning,3cd1a321-c13f-4e2e-acb4-60a8bc4bcb2c,"BL1, E1, D1a"
244,244,661,What are the names of artist who have the letter 'a' in their names?,"SELECT Artist.Name FROM Artist WHERE Artist.Name LIKE ""% a %""","SELECT Name FROM ARTIST WHERE Name LIKE ""%a%""",tianyi,11c2a605-79ca-4e11-894b-e58d992a26ad,D1c,zhengning,09de3964-042d-41d5-8fea-2c03b554234b,"D1, A1f, AN2"
245,245,670,What are the durations of the longest and the shortest tracks in milliseconds?,"SELECT Track.Milliseconds, (Track.Milliseconds - Track.Milliseconds) FROM Track ORDER BY (Track.Milliseconds - Track.Milliseconds) LIMIT 1","SELECT max(Milliseconds) ,  min(Milliseconds) FROM TRACK",tianyi,d29448f7-5a8e-40ed-a621-d61b265fe0b6,L4,zhengning,9cbafa9d-2527-4c70-8ad2-ea0a6dbd4610,"L5, CL1, BN1"
246,246,677,Find the average unit price of jazz tracks.,"SELECT AVG(Track.UnitPrice) FROM Genre JOIN Track ON Genre.GenreId = Track.GenreId WHERE Genre.Name = ""jazz""","SELECT AVG(UnitPrice) FROM GENRE AS T1 JOIN TRACK AS T2 ON T1.GenreId  =  T2.GenreId WHERE T1.Name  =  ""Jazz""",tianyi,ce16074a-a9bd-4a96-b2ce-6a9d7275f8c1,D1a,zhengning,954b79f0-ac23-4b39-8083-33286aaa13ed,"L5, A2a, D1a"
247,247,678,"What is the first name and last name of the customer that has email ""luisg@embraer.com.br""?","SELECT Customer.FirstName, Customer.LastName FROM Customer WHERE Customer.Email = ""luisg @ embraer.com.br""","SELECT FirstName ,  LastName FROM CUSTOMER WHERE Email  =  ""luisg@embraer.com.br""",tianyi,3761646f-86d8-446e-8871-3863a3f7d53f,D1c,zhengning,671f8e8c-64d4-4a33-bddb-3b77122a8f0b,"D1, BE5"
248,248,690,Find the address of all customers that live in Germany and have invoice.,"SELECT DISTINCT Customer.Address FROM Customer JOIN Invoice ON Customer.CustomerId = Invoice.CustomerId WHERE Invoice.BillingCountry = ""Germany""","SELECT DISTINCT T1.Address FROM CUSTOMER AS T1 JOIN INVOICE AS T2 ON T1.CustomerId  =  T2.CustomerId WHERE T1.country  =  ""Germany""",tianyi,b58f8889-ed41-4f02-b2fd-bfc661e66b25,BF4,zhengning,51b2129e-f137-4c69-b18f-3e7a26f6d827,"CL1, CF5"
249,249,695,What are the first names and support rep ids for employees serving 10 or more customers?,"SELECT Employee.FirstName, Customer.SupportRepId FROM Employee JOIN Customer ON Employee.EmployeeId = Customer.SupportRepId GROUP BY Employee.EmployeeId HAVING COUNT(*) >= 10","SELECT T1.FirstName ,  T1.SupportRepId FROM CUSTOMER AS T1 JOIN EMPLOYEE AS T2 ON T1.SupportRepId  =  T2.EmployeeId GROUP BY T1.SupportRepId HAVING COUNT(*)  >=  10",tianyi,b85c6436-bbaf-4f32-8890-0b402307a571,"BN1, CL1",zhengning,28d1314a-6325-4ceb-a44c-ce5662f61bbb,"CL1, L4"
250,250,732,Find the schools that were either founded after 1850 or public.,"SELECT university.School FROM university WHERE university.Founded > 1850 OR university.Founded = ""public""",SELECT school FROM university WHERE founded  >  1850 OR affiliation  =  'Public',tianyi,4d0222ca-9044-4d60-9d2a-86c8f3240862,"D1a, BF4",zhengning,7cb4d83a-15a8-4128-9dc2-bb70279eb754,"D1, D1a"
251,251,744,List the names of all left-footed players who have overall rating between 85 and 90.,"SELECT Player.player_name FROM Player JOIN Player_Attributes ON Player.id = Player_Attributes.player_api_id WHERE Player_Attributes.overall_rating BETWEEN 85 AND 90 AND Player_Attributes.preferred_foot = ""VALUE VALUE VALUE VALUE VALUE0""","SELECT DISTINCT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T2.preferred_foot  =  ""left"" AND T2.overall_rating  >=  85 AND T2.overall_rating  <=  90",tianyi,6a0c32f5-6b00-4ef4-acd1-c8b4b383b900,"BE5, D1, A1b",zhengning,f06435a7-1c99-43e1-99b7-bc336febb780,"A1b, D1, CL1"
252,252,756,"Show the names of people, and dates and venues of debates they are on the affirmative side.",SELECT * FROM people,"SELECT T3.Name ,  T2.Date ,  T2.Venue FROM debate_people AS T1 JOIN debate AS T2 ON T1.Debate_ID  =  T2.Debate_ID JOIN people AS T3 ON T1.Affirmative  =  T3.People_ID",tianyi,eb70079a-4f1b-4d66-a394-9f857d6d481a,"A1b, BL1, CE2",zhengning,768867cf-273c-4160-b9a1-92aa17e3cae5,"A1b, BL1, CE2"
253,253,779,"Show id, first name and last name for all customers and the number of accounts.","SELECT Customers.customer_id, Customers.customer_first_name, COUNT(*) FROM Customers JOIN Accounts ON Customers.customer_id = Accounts.customer_id GROUP BY Customers.customer_id","SELECT T1.customer_id ,  T2.customer_first_name ,  T2.customer_last_name ,  count(*) FROM Accounts AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id",tianyi,036cdc84-6a77-4604-9ab9-7a8dbb40f707,"BL3, CE3",zhengning,aa6f9db2-affb-4014-a349-f5ffa853ae3d,"D1, BL3"
254,254,785,How many transaction does each account have? Show the number and account id.,"SELECT Financial_Transactions.account_id, COUNT(*) FROM Financial_Transactions GROUP BY Financial_Transactions.account_id","SELECT count(*) ,  account_id FROM Financial_transactions",tianyi,aaf78059-47b3-4839-b411-4cbb8a04dcf6,N3,zhengning,c2d6597c-2ecb-4a8d-9300-c6a710199ce7,"BL1, CE2"
