,Unnamed: 0,sql_id,nl_query,sql,GT_sql,tianyi_code,zhengn_code
300,300,1279,What are the different states that had students successfully try out?,SELECT DISTINCT College.state FROM Tryout JOIN College ON Tryout.pID = College.cName,SELECT DISTINCT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.decision  =  'yes',"F4, BE5","E1, BE5, F4"
301,301,1284,Find the name and hours of the students whose tryout decision is yes.,"SELECT Tryout.cName, Player.HS FROM Player JOIN Tryout ON Player.pID = Tryout.pID WHERE Tryout.decision = ""yes""","SELECT T1.pName ,  T1.HS FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'yes'",BL1,"L5, CL1"
302,302,1314,What is the oldest log id and its corresponding problem id?,"SELECT MAX(Problem_Log.problem_id), MAX(Problem_Log.problem_log_id) FROM Problem_Log","SELECT problem_log_id ,  problem_id FROM problem_log ORDER BY log_entry_date LIMIT 1","KA1b, L4","L4, BE5, KA1b"
303,303,1315,Find the oldest log id and its corresponding problem id.,"SELECT MAX(Problem_Log.problem_id), Problem_Log.problem_log_id FROM Problem_Log","SELECT problem_log_id ,  problem_id FROM problem_log ORDER BY log_entry_date LIMIT 1","KA1b, L4","F3, L4"
304,304,1327,"Which problems are reported by the staff with last name ""Bosco""? Show the ids of the problems.","SELECT Problem_Log.problem_id FROM Staff JOIN Problem_Log ON Staff.staff_id = Problem_Log.assigned_to_staff_id WHERE Staff.staff_last_name = ""Bosco""","SELECT T1.problem_id FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_last_name = ""Bosco""","BE5, CL1","CL1, BE5"
305,305,1335,What are the names for the 3 branches that have the most memberships?,SELECT branch.Name FROM branch JOIN membership_register_branch ON branch.Branch_ID = membership_register_branch.Branch_ID ORDER BY branch.membership_amount DESC LIMIT 3,SELECT name FROM branch ORDER BY membership_amount DESC LIMIT 3,E1,"L4, E1"
306,306,1355,How many female students (sex is F) whose age is below 25?,"SELECT COUNT(*) FROM Student WHERE Student.Sex = ""F"" AND Student.Age < 25 GROUP BY ""How""",SELECT count(*) FROM student WHERE sex  =  'F' AND age  <  25,N3,"L4, KA1b"
307,307,1357,Find the first name of students living in city PHL whose age is between 20 and 25.,SELECT Student.Fname FROM Student WHERE Student.Age BETWEEN 20 AND 25,SELECT fname FROM student WHERE city_code  =  'PHL' AND age BETWEEN 20 AND 25,F4,"BL1, E1, BE5, F4"
308,308,1365,Find the numbers of different majors and cities.,"SELECT COUNT(DISTINCT Student.Major), Student.city_code FROM Student GROUP BY Student.Major, Student.city_code","SELECT count(DISTINCT major) ,  count(DISTINCT city_code) FROM student","L5, N3","L5, BN1, F1, BL2"
309,309,1366,How many different majors are there and how many different city codes are there for each student?,"SELECT COUNT(DISTINCT Student.Major), COUNT(DISTINCT Student.city_code), Student.city_code FROM Student GROUP BY Student.city_code","SELECT count(DISTINCT major) ,  count(DISTINCT city_code) FROM student","N3, BL2","CL1, BL2"
310,310,1378,How many students live in each city and what are their average ages?,"SELECT Student.city_code, AVG(Student.Age) FROM Student GROUP BY Student.city_code","SELECT count(*) ,  avg(age) ,  city_code FROM student GROUP BY city_code",BL3,"L5, A2a, BL2"
311,311,1379,Find the number of students for the cities where have more than one student.,SELECT Student.city_code FROM Student GROUP BY Student.city_code HAVING COUNT(*) > 1,"SELECT count(*) ,  city_code FROM student GROUP BY city_code HAVING count(*)  >  1",BL3,"L5, BL1, D1a"
312,312,1390,"What are the last names of staff with email addressed containing the substring ""wrau""?","SELECT Staff.last_name FROM Staff WHERE Staff.email_address LIKE ""% wrau %""","SELECT last_name FROM staff WHERE email_address LIKE ""%wrau%""",D1c,"D1, F4"
313,313,1393,Find the number of complaints with Product Failure type for each complaint status.,"SELECT Complaints.complaint_status_code, COUNT(*) FROM Complaints WHERE Complaints.complaint_type_code = ""Failure"" GROUP BY Complaints.complaint_status_code","SELECT complaint_status_code ,  count(*) FROM complaints WHERE complaint_type_code  =  ""Product Failure"" GROUP BY complaint_status_code",D1c,"A1b, D1"
314,314,1404,What is the total number of all football games played by scholarship students?,SELECT COUNT(*) FROM SportsInfo,"SELECT sum(gamesplayed) FROM Sportsinfo WHERE sportname  =  ""Football"" AND onscholarship  =  'Y'","BL1, F4","BL1, F4"
315,315,1407,Show all student IDs with the number of sports and total number of games played,"SELECT Plays_Games.StuID, COUNT(*) FROM Plays_Games GROUP BY Plays_Games.StuID","SELECT StuID ,  count(*) ,  sum(gamesplayed) FROM Sportsinfo GROUP BY StuID","BL3, CL1","CL1, L4"
316,316,1408,What are the ids of all students along with how many sports and games did they play?,"SELECT COUNT(*), Student.StuID FROM Student JOIN Plays_Games ON Student.StuID = Plays_Games.StuID GROUP BY Student.StuID","SELECT StuID ,  count(*) ,  sum(gamesplayed) FROM Sportsinfo GROUP BY StuID","E1, BL3, CL1","E1, L4, CL1"
317,317,1412,What are the ids of all students and number of hours played?,"SELECT Plays_Games.StuID, Plays_Games.Hours_Played FROM Plays_Games","SELECT Stuid ,  sum(hours_played) FROM Plays_games GROUP BY Stuid",AN2,"L5, BL1, AN2"
318,318,1413,Show all game names played by at least 1000 hours.,SELECT SportsInfo.GamesPlayed FROM SportsInfo WHERE SportsInfo.HoursPerWeek >= 1000,SELECT gname FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.gameid  =  T2.gameid GROUP BY T1.gameid HAVING sum(hours_played)  >=  1000,"AN2, CE2, CL1, O1","CE2, AN2, CL1, O1"
319,319,1416,Show the statuses of roller coasters longer than 3300 or higher than 100.,SELECT roller_coaster.Status FROM roller_coaster WHERE roller_coaster.Length > 3300 OR roller_coaster.Length > 100,SELECT Status FROM roller_coaster WHERE LENGTH  >  3300 OR Height  >  100,BF4,BF4
320,320,1425,"Find the payment method and phone of the party with email ""enrico09@example.com"".","SELECT Parties.payment_method_code, Parties.party_phone FROM Parties WHERE Parties.party_email = ""enrico09 @ example.com""","SELECT payment_method_code ,  party_phone FROM parties WHERE party_email  =  ""enrico09@example.com""",D1c,D1
321,321,1426,What is the payment method code and party phone of the party with the email 'enrico09@example.com'?,"SELECT Parties.payment_method_code, Parties.party_phone FROM Parties WHERE Parties.party_email = ""enrico09 @ example.com""","SELECT payment_method_code ,  party_phone FROM parties WHERE party_email  =  ""enrico09@example.com""",D1c,D1
322,322,1427,Find the name of the youngest organization.,SELECT Organizations.organization_name FROM Organizations ORDER BY Organizations.date_formed ASC LIMIT 1,SELECT organization_name FROM organizations ORDER BY date_formed DESC LIMIT 1,K2,K2
323,323,1429,"Find the name of organizations whose names contain ""Party"".","SELECT Organizations.organization_name FROM Organizations WHERE Organizations.organization_name LIKE ""% Party %""","SELECT organization_name FROM organizations WHERE organization_name LIKE ""%Party%""",D1c,D1
324,324,1430,"What are the names of organizations that contain the word ""Party""?","SELECT Organizations.organization_name FROM Organizations WHERE Organizations.organization_name LIKE ""% Party %""","SELECT organization_name FROM organizations WHERE organization_name LIKE ""%Party%""",D1c,D1
325,325,1431,"Which state can address ""6862 Kaitlyn Knolls"" possibly be in?","SELECT Addresses.state_province_county FROM Addresses WHERE Addresses.address_id = ""6862 Kaitlyn Knolls""","SELECT state_province_county FROM addresses WHERE line_1_number_building LIKE ""%6862 Kaitlyn Knolls%""","BF4, D1, P1","D1, P1, BF4"
326,326,1432,"Give the state corresponding to the line number building ""6862 Kaitlyn Knolls"".","SELECT Addresses.state_province_county FROM Addresses WHERE Addresses.line_1_number_building = ""6862 Kaitlyn Knolls""","SELECT state_province_county FROM addresses WHERE line_1_number_building LIKE ""%6862 Kaitlyn Knolls%""","D1, P1","D1, P1"
327,327,1435,Show the party with drivers from Hartford and drivers older than 40.,"SELECT driver.Party FROM driver WHERE driver.Home_city = ""Hartford"" INTERSECT SELECT driver.Party FROM driver WHERE driver.Age > 40",SELECT party FROM driver WHERE home_city  =  'Hartford' AND age  >  40,"R1, F2",R1
328,328,1437,Show the school name and driver name for all school buses.,"SELECT school.School, driver.Name FROM school JOIN school_bus ON school.School_ID = school_bus.Driver_ID JOIN driver ON school_bus.Driver_ID = driver.Driver_ID","SELECT T2.school ,  T3.name FROM school_bus AS T1 JOIN school AS T2 ON T1.school_id  =  T2.school_id JOIN driver AS T3 ON T1.driver_id  =  T3.driver_id",BE5,BE5
329,329,1439,Show the type of school and the number of buses for each type.,"SELECT school.Type, COUNT(*) FROM school GROUP BY school.Type","SELECT T2.type ,  count(*) FROM school_bus AS T1 JOIN school AS T2 ON T1.school_id  =  T2.school_id GROUP BY T2.type",CE2,"BL3, CE2"
330,330,1454,How many documents are with document type code BK for each product id?,"SELECT Documents.Document_ID, COUNT(*) FROM Documents WHERE Documents.Document_Type_Code = ""BK"" GROUP BY Documents.Document_ID","SELECT count(*) ,  project_id FROM Documents WHERE document_type_code  =  ""BK"" GROUP BY project_id","BL1, BN1","BL1, BN1"
331,331,1455,Count the number of documents with the type code BK that correspond to each product id.,"SELECT Documents.Document_ID, COUNT(*) FROM Documents WHERE Documents.Document_Type_Code = ""BK"" GROUP BY Documents.Document_ID","SELECT count(*) ,  project_id FROM Documents WHERE document_type_code  =  ""BK"" GROUP BY project_id","BL1, BN1","BL1, BN1"
332,332,1463,"What are the details for statements with the details 'Private Project', and what are the names of the corresponding documents?","SELECT Statements.Statement_Details, Documents.Document_Name FROM Statements JOIN Documents ON Documents.Project_ID = Statements.Statement_ID WHERE Statements.Statement_Details = ""Private Project""","SELECT T1.statement_details ,  T2.document_name FROM Statements AS T1 JOIN Documents AS T2 ON T1.statement_id  =  T2.document_id WHERE T1.statement_details  =  'Private Project'",BE5,BE5
333,333,1466,What is the document type name and the document type description and creation date for all the documents?,"SELECT Ref_Document_Types.Document_Type_Name, Ref_Document_Types.Document_Type_Description FROM Documents JOIN Ref_Document_Types ON Documents.Document_Type_Code = Ref_Document_Types.Document_Type_Code","SELECT T1.document_type_name ,  T1.document_type_description ,  T2.Document_date FROM Ref_document_types AS T1 JOIN Documents AS T2 ON T1.document_type_code  =  T2.document_type_code",BL3,BL3
334,334,1478,Show ids for all documents with budget types described as 'Government'.,"SELECT Documents.Document_ID FROM Ref_Budget_Codes JOIN Documents ON Ref_Budget_Codes.Budget_Type_Code = Documents.Document_Type_Code WHERE Ref_Budget_Codes.Budget_Type_Description = ""Government""","SELECT T1.document_id FROM Documents_with_expenses AS T1 JOIN Ref_Budget_Codes AS T2 ON T1.Budget_Type_code  =  T2.Budget_Type_code WHERE T2.budget_type_Description  =  ""Government""","CL1, CE3","CL1, BE5"
335,335,1479,Give the ids for documents that have the budget description 'Government'.,"SELECT Documents_with_Expenses.Document_ID FROM Documents_with_Expenses JOIN Ref_Budget_Codes ON Documents_with_Expenses.Budget_Type_Code = Ref_Budget_Codes.Budget_Type_Code WHERE Documents_with_Expenses.Document_Details = ""Government""","SELECT T1.document_id FROM Documents_with_expenses AS T1 JOIN Ref_Budget_Codes AS T2 ON T1.Budget_Type_code  =  T2.Budget_Type_code WHERE T2.budget_type_Description  =  ""Government""","BF4, CF5",CF5
336,336,1482,"Show the name, location, and number of platforms for all stations.","SELECT station.Name, station.Location, station.Number_of_Platforms FROM station JOIN train_station ON station.Station_ID = train_station.Station_ID","SELECT name ,  LOCATION ,  number_of_platforms FROM station",E1,E1
337,337,1483,Show the names and total passengers for all train stations not in London.,"SELECT station.Name, SUM(station.Total_Passengers) FROM station JOIN train_station ON station.Station_ID = train_station.Station_ID WHERE station.Location != ""London""","SELECT name ,  total_passengers FROM station WHERE LOCATION != 'London'","E1, L4","E1, L4"
338,338,1484,Show the names and main services for train stations that have the top three total number of passengers.,"SELECT station.Name, station.Main_Services FROM station JOIN train_station ON train_station.Station_ID = station.Station_ID ORDER BY station.Total_Passengers DESC LIMIT 3","SELECT name ,  main_services FROM station ORDER BY total_passengers DESC LIMIT 3",E1,E1
339,339,1485,Show all locations and the total number of platforms and passengers for all train stations in each location.,"SELECT station.Location, SUM(station.Total_Passengers) FROM station JOIN train_station ON station.Station_ID = train_station.Station_ID GROUP BY station.Location","SELECT LOCATION ,  sum(number_of_platforms) ,  sum(total_passengers) FROM station GROUP BY LOCATION","E1, BL3","BL1, E1, BL3"
340,340,1486,Show all locations that have train stations with at least 15 platforms and train stations with more than 25 total passengers.,SELECT station.Location FROM station JOIN train_station ON station.Station_ID = train_station.Station_ID WHERE station.Total_Passengers > 25 AND station.Total_Passengers > 15,SELECT DISTINCT LOCATION FROM station WHERE number_of_platforms  >=  15 AND total_passengers  >  25,"E1, A1b, D1, BF4","E1, F1, A1b"
341,341,1490,show the train name and station name for each train.,"SELECT train.Name, station.Name FROM train_station JOIN station ON train_station.Train_ID = station.Station_ID JOIN train ON train_station.Station_ID = train.Train_ID","SELECT T2.name ,  T3.name FROM train_station AS T1 JOIN station AS T2 ON T1.station_id  =  T2.station_id JOIN train AS T3 ON T3.train_id  =  T1.train_id",BE5,BE5
342,342,1493,List the first name middle name and last name of all staff.,"SELECT Staff.first_name, Staff.middle_name FROM Staff","SELECT first_name ,  middle_name ,  last_name FROM Staff;",BL3,BL3
343,343,1504,In what city does Janessa Sawayn live?,"SELECT Addresses.city FROM Addresses JOIN Customers ON Addresses.address_id = Customers.customer_address_id JOIN Staff ON Customers.customer_address_id = Staff.staff_id WHERE Staff.first_name = ""Janessa"" AND Staff.last_name = ""Sawayn""","SELECT T1.city FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"";","BE5, CE3",CE3
344,344,1511,List the states which have between 2 to 4 staffs living there.,SELECT Addresses.state_province_county FROM Addresses JOIN Staff ON Addresses.address_id = Staff.staff_address_id GROUP BY Addresses.address_id HAVING COUNT(*) BETWEEN 2 AND 4,SELECT T1.state_province_county FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id GROUP BY T1.state_province_county HAVING count(*) BETWEEN 2 AND 4;,BN1,BN1
345,345,1512,What are the names of the states that have 2 to 4 employees living there?,SELECT Addresses.state_province_county FROM Addresses GROUP BY Addresses.state_province_county HAVING COUNT(*) >= 2,SELECT T1.state_province_county FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id GROUP BY T1.state_province_county HAVING count(*) BETWEEN 2 AND 4;,"D1, CE2","E1, BE5, CL1, CE2, CF5, A1b, CE3"
346,346,1517,List phone number and email address of customer with more than 2000 outstanding balance.,"SELECT Customers.cell_mobile_phone_number, Customers.email_address FROM Customers WHERE Customers.amount_outstanding > 2000","SELECT phone_number ,  email_address FROM Customers WHERE amount_outstanding  >  2000;",BL1,BL1
347,347,1518,What are the phone numbers and email addresses of all customers who have an outstanding balance of more than 2000?,"SELECT Customers.cell_mobile_phone_number, Customers.email_address FROM Customers WHERE Customers.amount_outstanding > 2000","SELECT phone_number ,  email_address FROM Customers WHERE amount_outstanding  >  2000;",BL1,BL1
348,348,1523,How many lessons taken by customer with first name as Rylan and last name as Goodwin were completed?,"SELECT COUNT(*) FROM Customers JOIN Lessons ON Customers.customer_id = Lessons.customer_id WHERE Customers.first_name = ""Rylan"" AND Customers.last_name = ""Goodwin""","SELECT count(*) FROM Lessons AS T1 JOIN Customers AS T2 ON T1.customer_id  = T2.customer_id WHERE T2.first_name = ""Rylan"" AND T2.last_name = ""Goodwin"" AND T1.lesson_status_code = ""Completed"";","CL1, F4","CL1, CE2, BL3"
