SQL,hyp_correct,NL_query,index,GT,DB,tables
"SELECT genre.g_name, genre.rating FROM genre WHERE genre.g_name = ""oder""",False,"List the names of all genres in alphabetical oder, together with its ratings.",1056,"SELECT g_name ,  rating FROM genre ORDER BY g_name",music_1,['genre']
"SELECT genre.g_name, genre.rating FROM genre ORDER BY genre.rating",False,"What are the names of all genres in alphabetical order, combined with its ratings?",1057,"SELECT g_name ,  rating FROM genre ORDER BY g_name",music_1,['genre']
"SELECT artist.artist_name FROM artist WHERE artist.gender = ""UK""",False,What are the names of artists who are Male and are from UK?,1058,"SELECT artist_name FROM artist WHERE country  =  ""UK"" AND gender  =  ""Male""",music_1,['artist']
"SELECT artist.artist_name FROM artist WHERE artist.gender = ""British""",False,What are the names of all male British artists?,1059,"SELECT artist_name FROM artist WHERE country  =  ""UK"" AND gender  =  ""Male""",music_1,['artist']
"SELECT song.song_name FROM genre JOIN song ON genre.g_name = song.f_id WHERE song.languages = ""English"" OR song.languages = ""modern""",False,Find the names of songs whose genre is modern or language is English.,1060,"SELECT song_name FROM song WHERE genre_is  =  ""modern"" OR languages  =  ""english""",music_1,"['song', 'genre']"
"SELECT song.song_name FROM genre JOIN song ON genre.g_name = song.f_id WHERE song.languages = ""English"" OR song.languages = ""modern""",False,What are the names of the songs that are modern or sung in English?,1061,"SELECT song_name FROM song WHERE genre_is  =  ""modern"" OR languages  =  ""english""",music_1,"['song', 'genre']"
"SELECT AVG(song.rating), AVG(song.resolution) FROM song WHERE song.languages = ""Bangla""",False,What are the average rating and resolution of songs that are in Bangla?,1062,"SELECT avg(rating) ,  avg(resolution) FROM song WHERE languages  =  ""bangla""",music_1,['song']
"SELECT song.song_name, song.genre_is, song.artist_name FROM genre JOIN song ON genre.g_name = song.f_id WHERE song.languages = ""English"" ORDER BY song.rating",False,"List the id, genre and artist name of English songs ordered by rating.",1064,"SELECT f_id ,  genre_is ,  artist_name FROM song WHERE languages  =   ""english"" ORDER BY rating",music_1,"['song', 'genre']"
"SELECT song.song_name, song.genre_is, artist.artist_name FROM artist JOIN song ON artist.artist_name = song.f_id WHERE song.languages = ""English"" ORDER BY song.rating",False,"What is the id, genre, and name of the artist for every English song ordered by ascending rating?",1065,"SELECT f_id ,  genre_is ,  artist_name FROM song WHERE languages  =   ""english"" ORDER BY rating",music_1,"['artist', 'song']"
"SELECT AVG(player_college.year) FROM player_college WHERE player_college.college_id = ""Boston Red Stockings""",False,What is average salary of the players in the team named 'Boston Red Stockings' ?,1066,SELECT avg(T1.salary) FROM salary AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  = 'Boston Red Stockings',baseball_1,"['player_college', 'team', 'salary']"
"SELECT AVG(player_college.year) FROM player_college WHERE player_college.college_id = ""Boston Red Stockings""",False,Compute the average salary of the players in the team called 'Boston Red Stockings'.,1067,SELECT avg(T1.salary) FROM salary AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  = 'Boston Red Stockings',baseball_1,"['player_college', 'team', 'salary']"
"SELECT all_star.player_id, all_star.game_id FROM player_college JOIN all_star ON player_college.player_id = all_star.player_id WHERE all_star.year = 1998",False,What are first and last names of players participating in all star game in 1998?,1068,"SELECT name_first ,  name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id  =  T2.player_id WHERE YEAR  =  1998",baseball_1,"['all_star', 'player_college', 'player']"
SELECT all_star.game_id FROM player_college JOIN all_star ON player_college.player_id = all_star.player_id WHERE all_star.year = 1998,False,List the first and last name for players who participated in all star game in 1998.,1069,"SELECT name_first ,  name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id  =  T2.player_id WHERE YEAR  =  1998",baseball_1,"['all_star', 'player_college', 'player']"
"SELECT channel.Name FROM channel JOIN broadcast ON channel.Channel_ID = broadcast.Channel_ID WHERE broadcast.Time_of_day = ""morning""",False,Find the names of the channels that are broadcast in the morning.,1070,SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning',program_share,"['broadcast', 'channel']"
"SELECT channel.Name FROM channel JOIN broadcast ON channel.Channel_ID = broadcast.Channel_ID WHERE broadcast.Time_of_day = ""morning""",False,Which channels are broadcast in the morning? Give me the channel names.,1071,SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning',program_share,"['broadcast', 'channel']"
"SELECT Physician.Name, COUNT(*) FROM Physician JOIN Prescribes ON Physician.EmployeeID = Prescribes.Physician GROUP BY Prescribes.Physician",False,How many patients do each physician take care of? List their names and number of patients they take care of.,1082,"SELECT T1.name ,  count(*) FROM physician AS T1 JOIN patient AS T2 ON T1.employeeid  =  T2.PCP GROUP BY T1.employeeid",hospital_1,"['physician', 'prescribes', 'patient']"
"SELECT Physician.Name, COUNT(*) FROM Physician JOIN Prescribes ON Physician.EmployeeID = Prescribes.Physician GROUP BY Physician.Name",False,Return the name of each physician and the number of patients he or she treats.,1083,"SELECT T1.name ,  count(*) FROM physician AS T1 JOIN patient AS T2 ON T1.employeeid  =  T2.PCP GROUP BY T1.employeeid",hospital_1,"['physician', 'prescribes', 'patient']"
SELECT Physician.Name FROM Physician JOIN Appointment ON Physician.EmployeeID = Appointment.Physician GROUP BY Appointment.Physician HAVING COUNT(*) > 1,False,Find the name of physicians who are in charge of more than one patient.,1084,SELECT T1.name FROM physician AS T1 JOIN patient AS T2 ON T1.employeeid  =  T2.PCP GROUP BY T1.employeeid HAVING count(*)  >  1,hospital_1,"['physician', 'appointment', 'patient']"
"SELECT Block.BlockCode, COUNT(*) FROM Block JOIN Room ON Block.BlockFloor = Room.BlockCode GROUP BY Block.BlockCode",False,Find the number of rooms for different block code?,1088,"SELECT count(*) ,  T1.blockcode FROM BLOCK AS T1 JOIN room AS T2 ON T1.blockfloor  =  T2.blockfloor AND T1.blockcode  =  T2.blockcode GROUP BY T1.blockcode",hospital_1,"['room', 'block']"
"SELECT Block.BlockCode, COUNT(*) FROM Block JOIN Room ON Block.BlockFloor = Room.BlockCode GROUP BY Block.BlockCode",False,How many rooms are located for each block code?,1089,"SELECT count(*) ,  T1.blockcode FROM BLOCK AS T1 JOIN room AS T2 ON T1.blockfloor  =  T2.blockfloor AND T1.blockcode  =  T2.blockcode GROUP BY T1.blockcode",hospital_1,"['room', 'block']"
"SELECT Medication.Brand, COUNT(*) FROM Medication GROUP BY Medication.Brand",False,Find the number of medications prescribed for each brand.,1090,"SELECT count(*) ,  T1.name FROM medication AS T1 JOIN prescribes AS T2 ON T1.code = T2.medication GROUP BY T1.brand",hospital_1,"['prescribes', 'medication']"
"SELECT Medication.Brand, COUNT(*) FROM Medication GROUP BY Medication.Brand",False,How many medications are prescribed for each brand?,1091,"SELECT count(*) ,  T1.name FROM medication AS T1 JOIN prescribes AS T2 ON T1.code = T2.medication GROUP BY T1.brand",hospital_1,"['prescribes', 'medication']"
"SELECT Physician.Name FROM Physician WHERE Physician.Position LIKE ""% senior %""",False,Find the name of physicians whose position title contains the word 'senior'.,1092,SELECT name FROM physician WHERE POSITION LIKE '%senior%',hospital_1,['physician']
"SELECT Physician.Name FROM Physician WHERE Physician.Name LIKE ""% senior %""",False,What are the names of the physicians who have 'senior' in their titles.,1093,SELECT name FROM physician WHERE POSITION LIKE '%senior%',hospital_1,['physician']
SELECT Undergoes.Patient FROM Undergoes ORDER BY Undergoes.DateUndergoes DESC LIMIT 1,False,Find the patient who has the most recent undergoing treatment?,1094,SELECT patient FROM undergoes ORDER BY dateundergoes LIMIT 1,hospital_1,['undergoes']
SELECT Undergoes.Patient FROM Undergoes ORDER BY Undergoes.DateUndergoes DESC LIMIT 1,False,Which patient is undergoing the most recent treatment?,1095,SELECT patient FROM undergoes ORDER BY dateundergoes LIMIT 1,hospital_1,['undergoes']
"SELECT Physician.EmployeeID, Affiliated_With.PrimaryAffiliation FROM Physician JOIN Affiliated_With ON Physician.EmployeeID = Affiliated_With.Physician WHERE Affiliated_With.Department = ""id""",False,List the physicians' employee ids together with their primary affiliation departments' ids.,1096,"SELECT physician ,  department FROM affiliated_with WHERE primaryaffiliation  =  1",hospital_1,"['physician', 'affiliated_with']"
"SELECT Affiliated_With.Physician, COUNT(*) FROM Affiliated_With GROUP BY Affiliated_With.Physician",False,What are each physician's employee id and department id primarily affiliated.,1097,"SELECT physician ,  department FROM affiliated_with WHERE primaryaffiliation  =  1",hospital_1,['affiliated_with']
SELECT Nurse.Name FROM Nurse JOIN On_Call ON Nurse.EmployeeID = On_Call.Nurse WHERE On_Call.BlockFloor = 1 AND On_Call.BlockCode = 1,False,What nurses are on call with block floor 1 and block code 1? Tell me their names.,1100,SELECT nurse FROM on_call WHERE blockfloor  =  1 AND blockcode  =  1,hospital_1,"['on_call', 'nurse']"
SELECT Procedures.Name FROM Procedures ORDER BY Procedures.Cost DESC LIMIT 3,False,Find the three most expensive procedures.,1106,SELECT name FROM procedures ORDER BY cost LIMIT 3,hospital_1,['procedures']
SELECT Procedures.Name FROM Procedures ORDER BY Procedures.Cost DESC LIMIT 3,False,What are the three most costly procedures?,1107,SELECT name FROM procedures ORDER BY cost LIMIT 3,hospital_1,['procedures']
"SELECT ship.Name FROM ship WHERE ship.Nationality = ""US"" OR ship.Nationality = ""UK""",False,What are the names of the ships  that are from either the US or the UK?,1111,"SELECT Name FROM ship WHERE Nationality  =  ""United States"" OR Nationality  =  ""United Kingdom""",ship_mission,['ship']
"SELECT company.Name FROM company WHERE company.Industry = ""banking"" OR company.Industry = ""retailing""",False,Show the names of companies in the banking or retailing industry?,1125,"SELECT Name FROM company WHERE Industry  =  ""Banking"" OR Industry  =  ""Retailing""",company_employee,['company']
SELECT company.Name FROM company WHERE company.Sales_in_Billion > 200 ORDER BY company.Sales_in_Billion DESC,False,list the names of the companies with more than 200 sales in the descending order of sales and profits.,1130,"SELECT name FROM company WHERE Sales_in_Billion  >  200 ORDER BY Sales_in_Billion ,  Profits_in_Billion DESC",company_employee,['company']
"SELECT MIN(film_market_estimation.Low_Estimate), MIN(film_market_estimation.High_Estimate) FROM film_market_estimation",False,What are the low and high estimates of film markets?,1131,"SELECT Low_Estimate ,  High_Estimate FROM film_market_estimation",film_rank,['film_market_estimation']
"SELECT MIN(film_market_estimation.Low_Estimate), MIN(film_market_estimation.High_Estimate) FROM film_market_estimation",False,Return the low and high estimates for all film markets.,1132,"SELECT Low_Estimate ,  High_Estimate FROM film_market_estimation",film_rank,['film_market_estimation']
"SELECT film.Title, film.Studio FROM film WHERE film.Studio LIKE ""% Universal %""",False,"Find the titles and studios of the films that are produced by some film studios that contained the word ""Universal"".",1145,"SELECT title ,  Studio FROM film WHERE Studio LIKE ""%Universal%""",film_rank,['film']
"SELECT film.Title, film.Director FROM film WHERE film.Studio LIKE ""% Universal %""",False,"What are the titles and studios of films that have been produced by a studio whose name contains ""Universal""?",1146,"SELECT title ,  Studio FROM film WHERE Studio LIKE ""%Universal%""",film_rank,['film']
"SELECT Organisations.organisation_id, Organisations.organisation_details FROM Organisations",False,Find the organisation ids and details of the organisations which are involved in,1149,"SELECT T2.organisation_id ,  T2.organisation_details FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id GROUP BY T2.organisation_id HAVING sum(T1.grant_amount)  >  6000",tracking_grants_for_research,"['organisations', 'grants']"
"SELECT Grants.organisation_id, Organisations.organisation_details FROM Organisations JOIN Grants ON Organisations.organisation_id = Grants.organisation_id WHERE Grants.grant_amount > 6000",False,What are the ids and details for all organizations that have grants of more than 6000 dollars?,1150,"SELECT T2.organisation_id ,  T2.organisation_details FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id GROUP BY T2.organisation_id HAVING sum(T1.grant_amount)  >  6000",tracking_grants_for_research,"['organisations', 'grants']"
"SELECT Project_Staff.date_from, Project_Staff.date_to FROM Project_Staff",False,"When do all the researcher role staff start to work, and when do they stop working?",1151,"SELECT date_from ,  date_to FROM Project_Staff WHERE role_code  =  'researcher'",tracking_grants_for_research,['project_staff']
"SELECT Project_Staff.date_from, Project_Staff.date_to FROM Project_Staff",False,When did researchers start and stop working?,1152,"SELECT date_from ,  date_to FROM Project_Staff WHERE role_code  =  'researcher'",tracking_grants_for_research,['project_staff']
SELECT Project_Staff.date_from FROM Project_Staff ORDER BY Project_Staff.date_to ASC LIMIT 1,False,When did the first staff for the projects started working?,1155,SELECT date_from FROM Project_Staff ORDER BY date_from ASC LIMIT 1,tracking_grants_for_research,['project_staff']
SELECT Project_Staff.date_from FROM Project_Staff ORDER BY Project_Staff.date_to ASC LIMIT 1,False,When did the first staff member start working?,1156,SELECT date_from FROM Project_Staff ORDER BY date_from ASC LIMIT 1,tracking_grants_for_research,['project_staff']
