SQL,hyp_correct,NL_query,index,GT,DB,tables
SELECT services.service_name FROM services WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),False,Find name of the services that has never been used.,2310,SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id  =  t2.service_id,e_government,"['party_services', 'services', 'forms']"
SELECT services.service_name FROM services WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),False,What are the names of the services that have never been used?,2311,SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id  =  t2.service_id,e_government,"['party_services', 'services', 'forms']"
"SELECT addresses.town_city , addresses.state_province_county FROM addresses",False,Find the name of all the cities and states.,2312,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses,e_government,['addresses']
"SELECT addresses.town_city , addresses.state_province_county FROM addresses",False,What are the names of all cities and states?,2313,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses,e_government,['addresses']
SELECT documents.document_id FROM documents JOIN documents_with_expenses ON documents.document_id = documents_with_expenses.document_id WHERE documents.document_type_code = 'CV',False,Show ids for all documents in type CV without expense budgets.,2326,"SELECT document_id FROM Documents WHERE document_type_code  =  ""CV"" EXCEPT SELECT document_id FROM Documents_with_expenses",cre_Docs_and_Epenses,"['documents', 'documents_with_expenses']"
SELECT documents_with_expenses.document_id FROM documents_with_expenses INTERSECT SELECT documents.document_id FROM documents WHERE documents.document_type_code = 'CV',False,What are the ids of documents with the type code CV that do not have expenses.,2327,"SELECT document_id FROM Documents WHERE document_type_code  =  ""CV"" EXCEPT SELECT document_id FROM Documents_with_expenses",cre_Docs_and_Epenses,"['documents', 'documents_with_expenses']"
SELECT DISTINCT documents.document_name FROM documents_with_expenses JOIN documents ON documents_with_expenses.document_id = documents.document_id WHERE documents.document_name LIKE '%s%',False,Give the ids of documents that have expenses and contain the letter s in their names.,2329,SELECT T1.document_id FROM Documents AS T1 JOIN Documents_with_expenses AS T2 ON T1.document_id  =  T2.document_id WHERE T1.document_name LIKE '%s%',cre_Docs_and_Epenses,"['documents', 'documents_with_expenses']"
SELECT accounts.account_details FROM accounts WHERE accounts.account_details LIKE '%5%',False,What are the account details with the largest value or with value having char '5' in it?,2330,"SELECT max(Account_details) FROM Accounts UNION SELECT Account_details FROM Accounts WHERE Account_details LIKE ""%5%""",cre_Docs_and_Epenses,['accounts']
SELECT accounts.account_details FROM accounts WHERE accounts.account_details LIKE '%5%',False,"Return the account details with the greatest value, as well as those that include the character 5.",2331,"SELECT max(Account_details) FROM Accounts UNION SELECT Account_details FROM Accounts WHERE Account_details LIKE ""%5%""",cre_Docs_and_Epenses,['accounts']
"SELECT lessons.lesson_id FROM lessons JOIN staff ON lessons.staff_id = staff.staff_id WHERE staff.first_name = 'Janessa, last name as Sawayn' AND staff.last_name = 's'",False,"List lesson id of all lessons taught by staff with first name as Janessa, last name as Sawayn and nickname containing letter 's'.",2338,"SELECT T1.lesson_id FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"" AND nickname LIKE ""%s%"";",driving_school,"['lessons', 'staff']"
SELECT lessons.lesson_id FROM lessons JOIN staff ON lessons.staff_id = staff.staff_id WHERE staff.nickname LIKE '%s%',False,What are the the lesson ids of all staff taught by Janessa Sawayn whose nickname has the letter s?,2339,"SELECT T1.lesson_id FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"" AND nickname LIKE ""%s%"";",driving_school,"['lessons', 'staff']"
SELECT customers.last_name FROM customers UNION SELECT staff.last_name FROM staff,False,What are the last names that are used by customers and staff?,2343,SELECT last_name FROM Customers INTERSECT SELECT last_name FROM Staff,driving_school,"['customers', 'staff']"
SELECT staff.first_name FROM staff WHERE staff.staff_id NOT IN (SELECT lessons.staff_id FROM lessons),False,What is the first name of the staff who did not give any lesson?,2344,SELECT first_name FROM Staff EXCEPT SELECT T2.first_name FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id  =  T2.staff_id,driving_school,"['lessons', 'staff']"
SELECT staff.first_name FROM staff WHERE staff.staff_id NOT IN (SELECT lessons.staff_id FROM lessons),False,What is the first name of all employees who do not give any lessons?,2345,SELECT first_name FROM Staff EXCEPT SELECT T2.first_name FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id  =  T2.staff_id,driving_school,"['lessons', 'staff']"
"SELECT COUNT( * ) , airports.city FROM airports WHERE airports.country = 'US' GROUP BY airports.city ORDER BY COUNT( * ) DESC",False,How many airports are there per city in the US ordered from most to least?,2349,"SELECT count(*) ,  city FROM airports WHERE country  =  'United States' GROUP BY city ORDER BY count(*) DESC",flight_4,['airports']
"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY routes.src_ap ORDER BY COUNT( * ) DESC",False,"Find the number of routes and airport name for each source airport, order the results by decreasing number of routes.",2350,"SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name ORDER BY count(*) DESC",flight_4,"['routes', 'airports']"
"SELECT COUNT( * ) , airports.name FROM airports JOIN routes ON airports.apid = routes.src_apid GROUP BY airports.name ORDER BY COUNT( * ) DESC LIMIT 1",False,"For each  airport name, how many routes start at that airport, ordered from most to least?",2351,"SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name ORDER BY count(*) DESC",flight_4,"['routes', 'airports']"
SELECT COUNT( * ) FROM routes JOIN airlines ON routes.alid = airlines.alid JOIN airports ON routes.dst_apid = airports.apid WHERE airports.country = 'American Airlines' AND airlines.country = 'Italy',False,Return the number of routes with destination airport in Italy operated by the airline with name 'American Airlines'.,2352,SELECT count(*) FROM routes AS T1 JOIN airports AS T2 ON T1.dst_apid  =  T2.apid JOIN airlines AS T3 ON T1.alid  =  T3.alid WHERE T2.country  =  'Italy' AND T3.name  =  'American Airlines',flight_4,"['routes', 'airlines', 'airports']"
SELECT COUNT( * ) FROM routes JOIN airlines ON routes.alid = airlines.alid WHERE airlines.country = 'Italy' AND airlines.callsign = 'American Airlines',False,What is the number of routes operated by the airline American Airlines whose destinations are in Italy?,2353,SELECT count(*) FROM routes AS T1 JOIN airports AS T2 ON T1.dst_apid  =  T2.apid JOIN airlines AS T3 ON T1.alid  =  T3.alid WHERE T2.country  =  'Italy' AND T3.name  =  'American Airlines',flight_4,"['routes', 'airlines', 'airports']"
"SELECT products.product_name , COUNT( * ) FROM products JOIN order_items ON products.product_id = order_items.product_id GROUP BY products.product_name",False,List the name and count of each product in all orders.,2356,"SELECT T3.product_name ,  count(*) FROM orders AS T1 JOIN order_items AS T2 JOIN products AS T3 ON T1.order_id = T2.order_id AND T2.product_id = T3.product_id GROUP BY T3.product_id",tracking_orders,"['orders', 'products', 'order_items']"
"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",False,Show names for all stadiums except for stadiums having a concert in year 2014.,2367,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.year  =  2014,concert_singer,"['concert', 'stadium']"
SELECT stadium.name FROM stadium WHERE stadium.stadium_id NOT IN (SELECT concert.stadium_id FROM stadium WHERE concert.year = 2014),False,What are the names of all stadiums that did not have a concert in 2014?,2368,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.year  =  2014,concert_singer,"['concert', 'stadium']"
SELECT COUNT( * ) FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id ORDER BY stadium.capacity DESC LIMIT 1,False,Find the number of concerts happened in the stadium with the highest capacity .,2371,select count(*) from concert where stadium_id = (select stadium_id from stadium order by capacity desc limit 1),concert_singer,"['concert', 'stadium']"
SELECT COUNT( * ) FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id ORDER BY stadium.capacity DESC LIMIT 1,False,What are the number of concerts that occurred in the stadium with the largest capacity ?,2372,select count(*) from concert where stadium_id = (select stadium_id from stadium order by capacity desc limit 1),concert_singer,"['concert', 'stadium']"
SELECT model_list.model FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid ORDER BY cars_data.horsepower ASC LIMIT 1,False,Which model of the car has the minimum horsepower?,2373,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;,car_1,"['cars_data', 'car_names']"
SELECT model_list.model FROM cars_data ORDER BY cars_data.horsepower ASC LIMIT 1,False,What is the model of the car with the smallest amount of horsepower?,2374,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;,car_1,"['cars_data', 'car_names']"
SELECT DISTINCT model_list.model FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE cars_data.year > 1980,False,Which distinct car models are the produced after 1980?,2375,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,car_1,"['cars_data', 'model_list', 'car_names']"
SELECT DISTINCT model_list.model FROM cars_data JOIN model_list ON cars_data.id = model_list.modelid WHERE cars_data.year > 1980,False,What are the different models for the cards produced after 1980?,2376,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,car_1,"['cars_data', 'model_list', 'car_names']"
"SELECT continents.continent , COUNT( * ) FROM countries JOIN continents ON countries.continent = continents.contid GROUP BY continents.continent",False,How many car makers are there in each continents? List the continent name and the count.,2377,"SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;",car_1,"['car_makers', 'continents', 'countries']"
"SELECT continents.continent , COUNT( * ) FROM countries JOIN continents ON countries.continent = continents.contid GROUP BY continents.continent",False,What is the name of each continent and how many car makers are there in each one?,2378,"SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;",car_1,"['car_makers', 'continents', 'countries']"
SELECT COUNT( * ) FROM model_list JOIN car_makers ON model_list.maker = car_makers.id WHERE car_makers.country = 'usa',False,How many car models are produced in the usa?,2379,SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';,car_1,"['car_makers', 'model_list', 'countries']"
SELECT COUNT( * ) FROM model_list JOIN car_makers ON model_list.maker = car_makers.id WHERE car_makers.country = 'United States',False,What is the count of the car models produced in the United States?,2380,SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';,car_1,"['car_makers', 'model_list', 'countries']"
SELECT model_list.model FROM cars_data JOIN model_list ON cars_data.id = model_list.modelid ORDER BY cars_data.mpg DESC LIMIT 1,False,"Which model saves the most gasoline? That is to say, have the maximum miles per gallon.",2381,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.mpg DESC LIMIT 1;,car_1,"['cars_data', 'model_list', 'car_names']"
SELECT model_list.model FROM model_list JOIN car_names ON model_list.modelid = car_names.model GROUP BY model_list.model ORDER BY COUNT( * ) DESC LIMIT 1,False,Which model has the most version(make) of cars?,2383,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1;,car_1,"['model_list', 'car_names']"
SELECT model_list.model FROM model_list GROUP BY model_list.model ORDER BY COUNT( * ) DESC LIMIT 1,False,What model has the most different versions?,2384,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1;,car_1,"['model_list', 'car_names']"
SELECT COUNT( * ) FROM cars_data ORDER BY cars_data.horsepower DESC LIMIT 1,False,How many cars have a larger accelerate than the car with the largest horsepower?,2385,SELECT COUNT(*) FROM CARS_DATA WHERE Accelerate  >  ( SELECT Accelerate FROM CARS_DATA ORDER BY Horsepower DESC LIMIT 1 );,car_1,['cars_data']
SELECT COUNT( * ) FROM cars_data ORDER BY cars_data.horsepower DESC LIMIT 1,False,What is the number of cars with a greater accelerate than the one with the most horsepower?,2386,SELECT COUNT(*) FROM CARS_DATA WHERE Accelerate  >  ( SELECT Accelerate FROM CARS_DATA ORDER BY Horsepower DESC LIMIT 1 );,car_1,['cars_data']
SELECT countries.countryname FROM countries WHERE countries.countryid NOT IN (SELECT car_makers.country FROM car_makers),False,What are the name of the countries where there is not a single car maker?,2387,SELECT CountryName FROM countries EXCEPT SELECT T1.CountryName FROM countries AS T1 JOIN CAR_MAKERS AS T2 ON T1.countryId  =  T2.Country;,car_1,"['car_makers', 'countries']"
SELECT countries.countryname FROM countries WHERE countries.countryid NOT IN (SELECT car_makers.country FROM car_makers),False,What are the names of the countries with no car makers?,2388,SELECT CountryName FROM countries EXCEPT SELECT T1.CountryName FROM countries AS T1 JOIN CAR_MAKERS AS T2 ON T1.countryId  =  T2.Country;,car_1,"['car_makers', 'countries']"
SELECT shop.name FROM shop WHERE shop.shop_id = 'no',False,Which shops run with no employees? Find the shop names,2396,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring),employee_hire_evaluation,"['hiring', 'shop']"
SELECT shop.district FROM shop WHERE shop.number_products > 3000 INTERSECT SELECT shop.district FROM shop WHERE shop.number_products > 10000,False,Which district has both stores with less than 3000 products and stores with more than 10000 products?,2397,SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,employee_hire_evaluation,['shop']
SELECT tv_channel.package_option FROM tv_channel JOIN cartoon ON tv_channel.id = cartoon.channel WHERE cartoon.directed_by != 'Ben Jones',False,find the package option of the tv channel that do not have any cartoon directed by Ben Jones.,2407,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),tvshow,"['cartoon', 'tv_channel']"
SELECT tv_channel.package_option FROM tv_channel JOIN cartoon ON tv_channel.id = cartoon.channel WHERE cartoon.directed_by != 'Ben Jones',False,What are the package options of all tv channels that are not playing any cartoons directed by Ben Jones?,2408,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),tvshow,"['cartoon', 'tv_channel']"
