,Unnamed: 0,Unnamed: 0.1,sql_id,nl_query,sql,GT_sql,tianyi,record_id_x,tianyi_code,zhengn,record_id_y,zhengn_code
367,367,757,1015,What is the average high temperature for each day of week?,"select avg ( low_temperature ) , day_of_week from weekly_weather group by day_of_week","SELECT avg(high_temperature) ,  day_of_week FROM weekly_weather GROUP BY day_of_week",tianyi,ea188048-24ad-4af6-9f65-b882c7416234,BL1,zhengning,1c5cb23d-2ab6-41bf-9b05-14a11fa08c22,BL1
368,368,759,1016,Find the id and local authority of the station whose maximum precipitation is higher than 50.,"select T1.station_id , T2.local_authority from weekly_weather as T1 join station as T2 on T1.station_id = T2.id where T1.precipitation > 50","SELECT t2.id ,  t2.local_authority FROM weekly_weather AS t1 JOIN station AS t2 ON t1.station_id  =  t2.id GROUP BY t1.station_id HAVING max(t1.precipitation)  >  50",tianyi,ae3bd0a0-8f2e-40bb-86ea-de22bc2e4e83,"CL1, BL2",zhengning,5d6913ad-c0f5-4fbd-a0d4-6b7e8e53a3d1,"A1d, BL1"
369,369,761,1017,show the lowest low temperature and highest wind speed in miles per hour.,"select low_temperature , high_temperature , wind_speed_mph from weekly_weather order by day_of_week limit 1","SELECT min(low_temperature) ,  max(wind_speed_mph) FROM weekly_weather",tianyi,9b65fee1-f06e-4278-8a7c-1c6a1ce6728e,"BK1, BL2, L4, Q1",zhengning,a7a7219e-32b1-4961-9265-960a56d5b295,"L5, Q1"
370,370,763,1020,What are the maximum and minimum number of silver medals for clubs.,"select max ( Gold ) , min ( Silver ) from club_rank","SELECT max(Silver) ,  min(Silver) FROM club_rank",tianyi,f6e18781-9f65-497d-b34e-c4b9c051d4b8,BL1,zhengning,30888b53-bde7-486d-9d10-8dd484bc5a9a,BL1
371,371,765,1021,What are the maximum and minimum number of silver medals for all the clubs?,"select max ( Gold ) , min ( Silver ) from club_rank","SELECT max(Silver) ,  min(Silver) FROM club_rank",tianyi,089c4174-e627-4392-9bf1-dbb8ba9d8787,BL1,zhengning,70f5e063-bde3-43fb-b3d2-d1b9ccf1ea39,BL1
372,372,767,1022,Please show the names and the players of clubs.,"select T1.name , T2.Club_ID from club as T1 join player as T2 on T1.Club_ID = T2.Club_ID","SELECT T1.name ,  T2.Player_id FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID",tianyi,96205d36-7874-4e05-9bb2-e294e05c46dd,BL1,zhengning,70a3fb57-6125-4ad0-a546-275cdfb6ecae,BL1
373,373,769,1023,What are the names and players of all the clubs?,"select T1.name , T2.Club_ID from club as T1 join player as T2 on T1.Club_ID = T2.Club_ID","SELECT T1.name ,  T2.Player_id FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID",tianyi,6f578af4-3aba-4031-912a-2046c08d9c13,BL1,zhengning,3bfa632c-8e47-4d6c-852a-7ae08eed5add,BL1
374,374,771,1034,What is the name of the song that was released in the most recent year?,select song_name from song order by limit 1 ( song_name ) desc,"SELECT song_name ,  releasedate FROM song ORDER BY releasedate DESC LIMIT 1",tianyi,11a848d2-cd6c-441d-93ad-af7495dae72b,"BL3, BK1",zhengning,9f35f746-07ca-4d35-81f3-816e833efe8f,BL3
375,375,773,1035,What is the name of the song that was released most recently?,select song_name from song order by releasedate desc limit 1,"SELECT song_name ,  releasedate FROM song ORDER BY releasedate DESC LIMIT 1",tianyi,f6537029-381d-4608-bf77-cee2bb400322,BL3,zhengning,29b0cdbc-066a-40f2-bd5c-4668c2ce3f58,"BL3, KA1b"
376,376,775,1036,What is the id of the longest song?,select f_id from song order by releasedate desc limit 1,SELECT f_id FROM files ORDER BY duration DESC LIMIT 1,tianyi,d50ca2ef-cda4-4fab-9c11-b4eef6b1eac2,"A1b, N3, E1",zhengning,fc9c4193-37dd-4771-acfc-6c788ccbf7f7,"F4, E1, A1b"
377,377,777,1037,Find the id of the song that lasts the longest.,select f_id from song order by limit 1 ( song_name ) desc,SELECT f_id FROM files ORDER BY duration DESC LIMIT 1,tianyi,f900461b-6b21-42d3-91dc-4db8ebc8a3fd,"BK1, E1",zhengning,81825323-b8a5-4849-b229-ed17dfc3b700,"BK1, E1"
378,378,779,1038,List the name and country of origin for all singers who have produced songs with rating above 9.,"select country , country from song where rating > 9","SELECT DISTINCT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.rating  >  9",tianyi,d1e43fb3-afa2-44ab-ae5a-a4b6d8744d62,"F4, E1, A1b",zhengning,ae2b9913-9c2d-4076-b9ef-79c36aeb7ad8,"F3, A1b, E1"
379,379,781,1039,What are the different names and countries of origins for all artists whose song ratings are above 9?,"select T1.country , T2.country from artist as T1 join song as T2 on T1.artist_name = T2.artist_name where T2.rating > 9","SELECT DISTINCT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.rating  >  9",tianyi,dd29ac38-3e51-420a-8bfa-c15c2bb244d6,"CE2, A1b",zhengning,c394d90a-6a5e-4487-b0ae-a27ea8dc7e59,"A1b, E1"
380,380,783,1042,How many songs have 4 minute duration?,select count ( T2.song_name ) from files as T1 join song as T2 on T1.f_id = T2.f_id where T1.duration = 4,"SELECT count(*) FROM files WHERE duration LIKE ""4:%""",tianyi,1f7e7822-c585-4364-aa7e-78ee0943aa30,"BL3, E1, D1c, P1",zhengning,80ed2dae-cec1-4625-9e44-b7e2ace04a0d,"E1, BL1, P1"
381,381,785,1043,What is the count of the songs that last approximately 4 minutes?,select count ( * ) from song where song_name = 4,"SELECT count(*) FROM files WHERE duration LIKE ""4:%""",tianyi,f449fac4-4de9-4264-8302-221788b3d4b2,"BF4, P1",zhengning,46de713b-648e-4dd8-83fb-ddbc65c592b3,"CL1, BF4, P1"
382,382,787,1044,What is the average rating of songs produced by female artists?,select avg ( T2.rating ) from artist as T1 join song as T2 on T1.artist_name = T2.artist_name where T1.gender = 'f',"SELECT avg(T2.rating) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T1.gender  =  ""Female""",tianyi,93cac82e-861c-4a5c-a861-220c170512e6,D1c,zhengning,3a512031-6221-4729-88b8-94e36d08728a,D1c
383,383,789,1045,"How many songs, on average, are sung by a female artist?","select avg () from artist as T1 join song as T2 on T1.artist_name = T2.artist_name where T1.gender = ""f""","SELECT avg(T2.rating) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T1.gender  =  ""Female""",tianyi,1f27946b-0ba6-443d-a88c-15aec16445b6,"BL3, D1c",zhengning,63909ce1-3ac6-4b60-8ebd-2352252be3db,"D1c, BL1"
384,384,791,1046,What is the country of origin of the artist who is female and produced a song in Bangla?,"select T1.country from artist as T1 join song as T2 on T1.artist_name = T2.artist_name where T1.gender = ""female"" and T2.genre_is = ""Bangla""","SELECT T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T1.gender  =  ""Female"" AND T2.languages  =  ""bangla""",tianyi,5bd76c3e-496e-4aa5-8b64-a17bfd68b2bb,"D1a, BF4",zhengning,58662afa-290e-418e-bd6d-f1bdaf1807c1,"D1a, BF4"
385,385,793,1047,What countries are the female artists who sung in the language Bangla from?,"select T1.country from artist as T1 join song as T2 on T1.artist_name = T2.artist_name where T2.languages = ""Bangla"" and T1.gender = 1","SELECT T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T1.gender  =  ""Female"" AND T2.languages  =  ""bangla""",tianyi,a6d673e9-3ab9-4204-8025-949ebb3a1718,"D1a, D1",zhengning,a9307c28-73c3-43db-9066-be430f8f56b6,D1
386,386,795,1048,What is the average duration of songs that have mp3 format and resolution below 800?,select avg ( T1.duration ) from files as T1 join song as T2 on T1.f_id = T2.f_id where T1.formats = 800 and T2.resolution < 1,"SELECT avg(T1.duration) FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id WHERE T1.formats  =  ""mp3"" AND T2.resolution   <  800",tianyi,76087f56-3ca9-4e8b-9496-a7483c94dea0,D1,zhengning,aaab21c9-37ad-4f1c-b042-3ee1cc00b284,D1
387,387,797,1049,What is the average song duration for the songs that are in mp3 format and whose resolution below 800?,select avg ( T1.duration ) from files as T1 join song as T2 on T1.f_id = T2.f_id where T1.formats = 800 and T2.resolution < 1,"SELECT avg(T1.duration) FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id WHERE T1.formats  =  ""mp3"" AND T2.resolution   <  800",tianyi,1d9954ed-0ea7-4430-a5f4-1d520da369fb,D1,zhengning,96bd181e-14f3-442a-b0d2-70344b9e1c85,D1
388,388,799,1051,How many artists are male and how many are female?,"select count ( * ) , gender from artist where gender = """" group by gender","SELECT count(*) ,  gender FROM artist GROUP BY gender",tianyi,4489d953-f469-4e7f-87c0-5427f3e9f257,F3,zhengning,798e86b9-ae82-470e-aa63-9b1cfaf16f31,F3
389,389,803,1054,"For each file format, return the number of artists who released songs in that format.","select formats , count ( artist_name ) from files group by formats","SELECT count(*) ,  formats FROM files GROUP BY formats",tianyi,5e0d0156-a870-460a-b671-63e66b663b30,BL3,zhengning,b5cd0de9-0974-4544-931b-b631108aa9c7,BL1
390,390,805,1055,How many songs were released for each format?,"select T1.formats , count ( * ) from files as T1 join song as T2 on T1.f_id = T2.f_id group by T2.genre_is","SELECT count(*) ,  formats FROM files GROUP BY formats",tianyi,b64c547b-72a7-417a-9666-b432c1630711,"BN1, E1",zhengning,30a087eb-d196-48cc-a3bf-41ec4efdec77,"BN1, E1"
391,391,807,1056,"List the names of all genres in alphabetical oder, together with its ratings.","select T1.g_name , T1.rating from genre as T1 join song as T2 on T1.g_name = T2.genre_is order by T2.rating","SELECT g_name ,  rating FROM genre ORDER BY g_name",tianyi,500a6d8c-f305-402e-b03d-42659c8e3f47,"BK1, E1",zhengning,fa3bf04d-c506-453d-9519-a931995a3bb4,"BK1, E1"
392,392,809,1057,"What are the names of all genres in alphabetical order, combined with its ratings?","select T1.g_name , T1.rating from genre as T1 join song as T2 on T1.g_name = T2.genre_is order by T2.rating","SELECT g_name ,  rating FROM genre ORDER BY g_name",tianyi,7bfdad85-0c71-4af2-9ba0-0f261a613ed2,"BK1, E1",zhengning,9f75366e-810c-43ce-b679-d378dbbe35ca,"BK1, E1"
393,393,811,1059,What are the names of all male British artists?,select artist_name from artist where gender = 'm',"SELECT artist_name FROM artist WHERE country  =  ""UK"" AND gender  =  ""Male""",tianyi,05c4b4b0-88b6-4914-9e0e-2b29790f13dc,"F4, D1c",zhengning,c1e3a633-31f3-40fb-b98c-3c5a60c6f11f,F4
394,394,813,1060,Find the names of songs whose genre is modern or language is English.,"select song_name from song where genre_is = ""modern"" or languages = ""English""","SELECT song_name FROM song WHERE genre_is  =  ""modern"" OR languages  =  ""english""",tianyi,635f3bb1-dd76-4a75-bf8e-eaa4afa135ec,D1a,zhengning,3e567976-6d39-4c99-a80c-adf1d8c67423,D1a
395,395,815,1061,What are the names of the songs that are modern or sung in English?,"select song_name from song where languages = ""modern"" or genre_is = ""English""","SELECT song_name FROM song WHERE genre_is  =  ""modern"" OR languages  =  ""english""",tianyi,68db669a-ce63-42af-bfb0-6f17373fdbd6,"D1a, D1",zhengning,795ed428-a401-4eef-83c5-77b3668423de,D1a
396,396,817,1062,What are the average rating and resolution of songs that are in Bangla?,"select avg ( rating ) , avg ( resolution ) from song where genre_is = ""Bangla""","SELECT avg(rating) ,  avg(resolution) FROM song WHERE languages  =  ""bangla""",tianyi,96bf36b1-f8bb-412b-8883-e86f47e63a8f,"D1a, BF4",zhengning,8f91970f-be5a-4bf3-8062-5afba6e67f47,"D1a, BF4"
397,397,819,1063,What is the average rating and resolution of all bangla songs?,"select avg ( rating ) , avg ( resolution ) from song where genre_is = ""bangla""","SELECT avg(rating) ,  avg(resolution) FROM song WHERE languages  =  ""bangla""",tianyi,065d5703-df75-4df0-b7e4-e3b50c39fa55,BF4,zhengning,5fff03ae-83a1-4669-83fd-487e43154ee0,BF4
