record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,open_ended_feedback,error_classification,coder,duration,cur_id,batch_id,GT_sql
1f556c09-bd5a-4a32-a01c-23ff5bb800d7,8654c831-e8af-4593-ae3a-c4b4076c9201,tianyi,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,"projects.project_id = project_outcomes.project_id, JOIN, project_outcomes, ON","The first type of error in Hypothetical query is missing negation. The Natural language query is looking for projects that have no outcome, however, the Hypothetical query is looking for projects that have outcomes.; The second type of error in Hypothetical query is inappropriate use of syntax. The 'JOIN ...ON...' does not support the use of negation and we should use 'WHERE ... NOT IN( SELECT ... FROM ...)' instead.",Misunderstand the query; Miss a negation; Use a wrong query type,Toby,602.054,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
2a3f3524-3500-4188-8878-b6c8af5a5b0b,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,,"1, ignore the keyword: ""NOT"";",Miss a negation,Toby,245.845,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
a9eab614-fe20-4163-b6df-bd6c9e87a985,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,,"The result query did not understand the ""have no outcome"" part and lists all project details",Misunderstand the query,Toby,48.964,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
bf9fb1a7-43d6-460b-b6c3-0822ba4e8943,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,,"Misunderstand the NLQ: what the hypothetical query expresses is opposite - ""list the project details for the projects that have outcome"".",Misunderstand the query,Zheng Z,120.108,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
1f556c09-bd5a-4a32-a01c-23ff5bb800d7,8654c831-e8af-4593-ae3a-c4b4076c9201,tianyi,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,"projects.project_id = project_outcomes.project_id, JOIN, project_outcomes, ON","The first type of error in Hypothetical query is missing negation. The Natural language query is looking for projects that have no outcome, however, the Hypothetical query is looking for projects that have outcomes.; The second type of error in Hypothetical query is inappropriate use of syntax. The 'JOIN ...ON...' does not support the use of negation and we should use 'WHERE ... NOT IN( SELECT ... FROM ...)' instead.",Misunderstand the query; Inappropriate syntax use,Zheng Z,602.054,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
2a3f3524-3500-4188-8878-b6c8af5a5b0b,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,,"1, ignore the keyword: ""NOT"";",Miss a keyword,Zheng Z,245.845,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
a9eab614-fe20-4163-b6df-bd6c9e87a985,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,,"The result query did not understand the ""have no outcome"" part and lists all project details",Misunderstand the query,Zheng Z,48.964,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
a9eab614-fe20-4163-b6df-bd6c9e87a985,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,,"The result query did not understand the ""have no outcome"" part and lists all project details",fail to understand the query,Zheng N,48.964,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
1f556c09-bd5a-4a32-a01c-23ff5bb800d7,8654c831-e8af-4593-ae3a-c4b4076c9201,tianyi,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,"projects.project_id = project_outcomes.project_id, JOIN, project_outcomes, ON","The first type of error in Hypothetical query is missing negation. The Natural language query is looking for projects that have no outcome, however, the Hypothetical query is looking for projects that have outcomes.; The second type of error in Hypothetical query is inappropriate use of syntax. The 'JOIN ...ON...' does not support the use of negation and we should use 'WHERE ... NOT IN( SELECT ... FROM ...)' instead.",keyword error: miss negation keywords,Zheng N,602.054,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
bf9fb1a7-43d6-460b-b6c3-0822ba4e8943,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,,"Misunderstand the NLQ: what the hypothetical query expresses is opposite - ""list the project details for the projects that have outcome"".",keyword error: miss negation keywords,Zheng N,120.108,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
2a3f3524-3500-4188-8878-b6c8af5a5b0b,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,,"1, ignore the keyword: ""NOT"";",keyword error: miss negation keywords,Zheng N,245.845,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
b9749c8c-e619-4ec8-95e9-4893ee2a5efe,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"COUNT( * ) , person.job, WHERE person.job = 'engineer' , person.job, GROUP BY","a redundant column ""person.job"" is returned; the query returns the number of engineers instead of the number of people older than every engineer.",Refer to additional column; return error; misunderstand the NLQ,Tianyi,73.196,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
37980460-74e1-4ba8-9b6c-ef9c30067c57,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,,"Misunderstand the NLQ: The hypothesis means ""the number of engineers"";
 Redundant attribute: it returns a needless attribute ""job"".",misunderstand the NLQ; refer to additional column,Tianyi,204.838,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
50fed845-7a2d-4fde-8f03-37abd25eacce,6a62b7a7-1947-44f4-a42c-acc626cbd6c2,tianyi,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"COUNT( * ) , person.job, WHERE person.job = 'engineer' , person.job, GROUP BY","Misunderstanding the Natural language query. The system misunderstands the meaning of the Natural language query. The syntax is correct, but the information about age is missing in the Hypothetical query.",Miss column; misunderstand the NLQ,Tianyi,324.914,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
b2a53cd0-594d-4f48-85ad-46738c2aa099,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"GROUP BY, COUNT( * ) , person.job","1, misunderstand the sentence: should choose people not people's occupation;
 2, didn't understand the word ""every""",misunderstand the NLQ; misunderstand keyword,Tianyi,152.213,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
37980460-74e1-4ba8-9b6c-ef9c30067c57,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,,"Misunderstand the NLQ: The hypothesis means ""the number of engineers"";
 Redundant attribute: it returns a needless attribute ""job"".",Misunderstand the query,Toby,204.838,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
50fed845-7a2d-4fde-8f03-37abd25eacce,6a62b7a7-1947-44f4-a42c-acc626cbd6c2,tianyi,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"COUNT( * ) , person.job, WHERE person.job = 'engineer' , person.job, GROUP BY","Misunderstanding the Natural language query. The system misunderstands the meaning of the Natural language query. The syntax is correct, but the information about age is missing in the Hypothetical query.",Misunderstand the query; Return a wrong column;,Toby,324.914,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
b2a53cd0-594d-4f48-85ad-46738c2aa099,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"GROUP BY, COUNT( * ) , person.job","1, misunderstand the sentence: should choose people not people's occupation;
 2, didn't understand the word ""every""",Misunderstand the query; Return a wrong column;,Toby,152.213,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
b9749c8c-e619-4ec8-95e9-4893ee2a5efe,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"COUNT( * ) , person.job, WHERE person.job = 'engineer' , person.job, GROUP BY","a redundant column ""person.job"" is returned; the query returns the number of engineers instead of the number of people older than every engineer.",Misunderstand the query; Return a wrong column;,Toby,73.196,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
37980460-74e1-4ba8-9b6c-ef9c30067c57,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,,"Misunderstand the NLQ: The hypothesis means ""the number of engineers"";
 Redundant attribute: it returns a needless attribute ""job"".",Misuderstand the query; Return a needless attribute,Zheng Z,204.838,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
50fed845-7a2d-4fde-8f03-37abd25eacce,6a62b7a7-1947-44f4-a42c-acc626cbd6c2,tianyi,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"COUNT( * ) , person.job, WHERE person.job = 'engineer' , person.job, GROUP BY","Misunderstanding the Natural language query. The system misunderstands the meaning of the Natural language query. The syntax is correct, but the information about age is missing in the Hypothetical query.",Misunderstand the query,Zheng Z,324.914,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
b2a53cd0-594d-4f48-85ad-46738c2aa099,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"GROUP BY, COUNT( * ) , person.job","1, misunderstand the sentence: should choose people not people's occupation;
 2, didn't understand the word ""every""",Misunderstand the query,Zheng Z,152.213,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
b9749c8c-e619-4ec8-95e9-4893ee2a5efe,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"COUNT( * ) , person.job, WHERE person.job = 'engineer' , person.job, GROUP BY","a redundant column ""person.job"" is returned; the query returns the number of engineers instead of the number of people older than every engineer.",Return redundant attributes; Return inappropriate attribute,Zheng Z,73.196,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
9d737302-8fec-4f95-8123-b76b94c00606,8654c831-e8af-4593-ae3a-c4b4076c9201,tianyi,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"COUNT( * ) , person.job, GROUP BY, person.job","Misunderstanding the Natural language query. The system completely understands the meaning of the Natural language query. The syntax is correct, we could use this Hypothetical query to find the answer for another question.",fail to understand the query,Zheng N,549.612,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
37980460-74e1-4ba8-9b6c-ef9c30067c57,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,,"Misunderstand the NLQ: The hypothesis means ""the number of engineers"";
 Redundant attribute: it returns a needless attribute ""job"".",fail to understand the query; inappropriate returned attributes,Zheng N,204.838,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
b9749c8c-e619-4ec8-95e9-4893ee2a5efe,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"COUNT( * ) , person.job, WHERE person.job = 'engineer' , person.job, GROUP BY","a redundant column ""person.job"" is returned; the query returns the number of engineers instead of the number of people older than every engineer.",inappropriate returned attributes,Zheng N,73.196,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
50fed845-7a2d-4fde-8f03-37abd25eacce,6a62b7a7-1947-44f4-a42c-acc626cbd6c2,tianyi,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"COUNT( * ) , person.job, WHERE person.job = 'engineer' , person.job, GROUP BY","Misunderstanding the Natural language query. The system misunderstands the meaning of the Natural language query. The syntax is correct, but the information about age is missing in the Hypothetical query.",fail to understand the query; inappropriate returned attributes,Zheng N,324.914,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
b2a53cd0-594d-4f48-85ad-46738c2aa099,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"GROUP BY, COUNT( * ) , person.job","1, misunderstand the sentence: should choose people not people's occupation;
 2, didn't understand the word ""every""",fail to understand the query; keyword error: fail to understand the meaning of the keywords,Zheng N,152.213,14,1,SELECT count(*) FROM Person WHERE age > (SELECT max(age) FROM person WHERE job = 'engineer')
